step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
354,DEBIT,6653.78,C1043334142,15496.0,8842.22,C917765526,34764.08,41417.86,0,0
379,CASH_OUT,8783.26,C1303579777,0.0,0.0,C1198599661,1061661.83,1070445.09,0,0
349,CASH_IN,421500.36,C613796207,35739.0,457239.36,C1998958986,1087608.03,380591.68,0,0
237,PAYMENT,2198.75,C261429798,105847.0,103648.25,M441294260,0.0,0.0,0,0
669,CASH_IN,8053.51,C1494523196,1317394.5,1325448.01,C821463260,1483919.09,1475865.59,0,0
304,CASH_IN,77974.49,C2083004425,31307.0,109281.49,C383426897,220287.6,142313.11,0,0
92,TRANSFER,21574.55,C2002083627,21574.55,0.0,C1024161943,0.0,0.0,1,0
371,CASH_IN,405963.5,C1784474295,9148996.48,9554959.98,C1387126386,4678615.57,4272652.07,0,0
187,CASH_IN,233676.79,C1011123728,5473.0,239149.79,C505378847,0.0,0.0,0,0
138,PAYMENT,21123.75,C560244077,91791.17,70667.42,M1607852384,0.0,0.0,0,0
333,TRANSFER,153113.7,C918053304,100129.0,0.0,C552974398,156880.64,309994.35,0,0
135,CASH_IN,307833.54,C932283754,10162408.12,10470241.66,C446093259,2652890.79,2345057.25,0,0
164,PAYMENT,5190.71,C1618896069,728873.0,723682.29,M405465860,0.0,0.0,0,0
140,CASH_OUT,71945.33,C1522498086,258580.0,186634.67,C1588338819,5829.26,77774.59,0,0
250,CASH_OUT,76152.12,C740858321,0.0,0.0,C115939475,4086723.48,4162875.6,0,0
548,PAYMENT,8992.64,C1152683672,0.0,0.0,M2027705676,0.0,0.0,0,0
608,PAYMENT,16851.24,C686578204,0.0,0.0,M1761545903,0.0,0.0,0,0
188,CASH_OUT,3817.75,C1777542807,4140.0,322.25,C116831411,3099645.37,3103463.12,0,0
40,CASH_OUT,227930.98,C1764321465,103815.0,0.0,C2091128117,39363.61,267294.6,0,0
189,PAYMENT,3995.01,C1027875268,51832.0,47836.99,M1875820728,0.0,0.0,0,0
141,CASH_OUT,66890.4,C1330216498,25935.0,0.0,C896006968,748963.4,815853.8,0,0
20,CASH_OUT,9245.03,C310075563,101365.0,92119.97,C1904173909,0.0,9245.03,0,0
139,PAYMENT,2133.16,C750059352,21430.0,19296.84,M1007797542,0.0,0.0,0,0
163,CASH_OUT,85317.13,C2118185037,5491.0,0.0,C471091417,90444.26,175761.39,0,0
375,PAYMENT,37056.31,C1758545198,0.0,0.0,M401427416,0.0,0.0,0,0
402,CASH_IN,560547.82,C328199509,285924.0,846471.82,C1388030499,8548558.1,7988010.28,0,0
164,TRANSFER,80412.72,C2141897704,0.0,0.0,C1823740531,255597.38,336010.1,0,0
201,PAYMENT,4608.78,C995486014,0.0,0.0,M190880457,0.0,0.0,0,0
187,CASH_OUT,320648.85,C1073116158,0.0,0.0,C928873104,3595351.13,3915999.98,0,0
353,CASH_OUT,161145.37,C1835396508,0.0,0.0,C696660116,14222679.26,14383824.63,0,0
382,PAYMENT,3431.67,C123889454,0.0,0.0,M1204375345,0.0,0.0,0,0
280,PAYMENT,4237.49,C2143328399,286622.88,282385.39,M304326677,0.0,0.0,0,0
47,CASH_IN,250159.08,C272843214,4587369.26,4837528.34,C1874611186,1320470.0,1070310.92,0,0
563,CASH_IN,135218.1,C1788331718,1263.0,136481.1,C2029239709,176955.35,41737.24,0,0
259,CASH_IN,144227.43,C531717183,736.0,144963.43,C851547788,1923819.49,1779592.06,0,0
648,TRANSFER,1086227.44,C1889568678,1086227.44,0.0,C1906681343,0.0,0.0,1,0
436,TRANSFER,842554.02,C2022831297,842554.02,0.0,C676778137,0.0,0.0,1,0
469,CASH_OUT,120347.63,C769730071,0.0,0.0,C112701206,411097.91,531445.55,0,0
282,CASH_OUT,71294.01,C1106104109,0.0,0.0,C2059595781,5692643.91,5763937.92,0,0
332,PAYMENT,4049.5,C1308436266,0.0,0.0,M272597006,0.0,0.0,0,0
153,PAYMENT,3689.79,C1550512662,17067.38,13377.59,M559861628,0.0,0.0,0,0
330,CASH_OUT,275655.92,C820243845,121709.0,0.0,C1109476794,13824.4,289480.31,0,0
324,PAYMENT,39238.26,C1962483688,21563.0,0.0,M1185724475,0.0,0.0,0,0
331,CASH_OUT,330021.72,C803181790,20784.0,0.0,C1060151094,220120.08,550141.8,0,0
369,CASH_OUT,231978.48,C1281479981,231978.48,0.0,C412977644,0.0,231978.48,1,0
151,CASH_OUT,338229.88,C1791019967,338229.88,0.0,C248286792,153679.25,491909.13,1,0
257,CASH_OUT,156845.37,C708339762,0.0,0.0,C1933182578,834831.53,991676.9,0,0
261,CASH_OUT,21356.66,C1324275450,122.0,0.0,C2030100492,579657.63,601014.3,0,0
329,CASH_IN,179021.14,C1997023397,84540.0,263561.14,C1722399559,0.0,0.0,0,0
264,PAYMENT,478.86,C505435881,56328.26,55849.4,M830563655,0.0,0.0,0,0
135,CASH_OUT,244006.24,C1953042604,0.0,0.0,C1205311259,275048.12,519054.36,0,0
323,CASH_OUT,34110.94,C1717605369,39714.0,5603.06,C1994661900,0.0,34110.94,0,0
352,TRANSFER,7454553.06,C1023551084,7454553.06,0.0,C257701345,0.0,0.0,1,0
328,PAYMENT,13036.12,C1427018003,0.0,0.0,M1497477304,0.0,0.0,0,0
239,TRANSFER,63944.13,C339788148,63944.13,0.0,C912209557,0.0,0.0,1,0
164,CASH_OUT,40089.26,C245166033,0.0,0.0,C1262147530,8362935.1,8403024.37,0,0
567,CASH_IN,18692.96,C1479236655,1533290.69,1551983.64,C171294561,6055997.17,6037304.21,0,0
526,CASH_OUT,319883.28,C804647095,319883.28,0.0,C2035017998,102882.01,422765.29,1,0
265,TRANSFER,506100.96,C1078396594,24799.48,0.0,C244625639,2349726.37,2855827.32,0,0
357,TRANSFER,348217.47,C1815218160,0.0,0.0,C199767531,381398.92,729616.39,0,0
474,PAYMENT,7692.58,C656635993,0.0,0.0,M102860776,0.0,0.0,0,0
184,PAYMENT,8453.86,C1100381735,3952.2,0.0,M227810895,0.0,0.0,0,0
140,CASH_IN,128322.62,C1060183082,12791.0,141113.62,C1195362397,174950.44,46627.82,0,0
352,PAYMENT,11105.65,C1472140149,51396.0,40290.35,M18208078,0.0,0.0,0,0
325,CASH_OUT,441873.49,C1484076319,441873.49,0.0,C690812923,0.0,441873.49,1,0
253,PAYMENT,1879.03,C1464679388,44917.11,43038.09,M1979710971,0.0,0.0,0,0
286,CASH_IN,113366.7,C1004076018,19985.0,133351.7,C1068128328,363334.33,249967.63,0,0
17,CASH_OUT,160744.07,C1458230765,0.0,0.0,C90085331,821775.09,893904.25,0,0
153,PAYMENT,7714.57,C1177197204,203288.0,195573.43,M328137739,0.0,0.0,0,0
517,CASH_IN,235663.32,C1762509117,246887.0,482550.32,C1750215193,110131.78,0.0,0,0
235,CASH_IN,161927.25,C1698602483,134.0,162061.25,C382134994,0.0,0.0,0,0
350,CASH_OUT,27160.66,C644555575,0.0,0.0,C1783209820,45029.31,72189.97,0,0
374,PAYMENT,370.73,C1737044695,483.62,112.89,M1381350057,0.0,0.0,0,0
324,CASH_OUT,95268.85,C272450576,0.0,0.0,C1951887903,559488.27,654757.12,0,0
140,CASH_OUT,43434.87,C1686421026,504375.95,460941.08,C378953656,124705.17,168140.03,0,0
334,TRANSFER,2278608.04,C1440528704,0.0,0.0,C1800131173,3112992.47,5391600.51,0,0
137,CASH_OUT,178113.91,C2116791725,0.0,0.0,C1884845089,1708113.83,1886227.74,0,0
137,CASH_OUT,172572.57,C1838678598,47829.0,0.0,C489237137,444650.29,617222.86,0,0
302,CASH_OUT,258018.67,C1952637679,0.0,0.0,C1168881368,21612242.88,21870261.55,0,0
378,TRANSFER,191985.9,C1788428300,0.0,0.0,C2046234115,661777.81,853763.71,0,0
56,TRANSFER,42789.93,C353411083,42789.93,0.0,C803277933,0.0,0.0,1,0
98,TRANSFER,1155819.58,C1274651891,1155819.58,0.0,C2045107453,0.0,0.0,1,0
158,CASH_IN,589118.74,C1558237801,410387.0,999505.74,C2040466612,851243.5,262124.76,0,0
259,PAYMENT,3454.44,C104240326,0.0,0.0,M177438461,0.0,0.0,0,0
276,PAYMENT,205.27,C707021668,1359.42,1154.15,M1702222197,0.0,0.0,0,0
129,PAYMENT,20232.08,C949891236,0.0,0.0,M771960352,0.0,0.0,0,0
726,TRANSFER,834495.09,C1740198576,834495.09,0.0,C1453130071,0.0,0.0,1,0
262,TRANSFER,592615.53,C366677925,592615.53,0.0,C1433310823,0.0,0.0,1,0
280,PAYMENT,5442.4,C1404805118,31063.0,25620.6,M1262025268,0.0,0.0,0,0
322,CASH_IN,311363.92,C2109302573,31471.0,342834.92,C1800707026,0.0,0.0,0,0
213,PAYMENT,11876.2,C1777179657,37655.0,25778.8,M1365482866,0.0,0.0,0,0
404,CASH_OUT,10000000.0,C424305014,10000000.0,0.0,C761333500,358443.32,10358443.32,1,0
177,PAYMENT,17665.52,C285079206,51388.12,33722.61,M1431885362,0.0,0.0,0,0
203,PAYMENT,3076.6,C603272668,31699.0,28622.4,M1527355262,0.0,0.0,0,0
36,CASH_IN,152717.15,C1161899842,950527.09,1103244.24,C534372976,1710669.57,1557952.42,0,0
132,CASH_OUT,117668.51,C1064813775,208.0,0.0,C1544256881,1117576.23,1235244.74,0,0
162,CASH_IN,406744.51,C742579885,5234486.01,5641230.52,C2088906960,729804.63,323060.12,0,0
253,CASH_OUT,134130.22,C279376483,199386.67,65256.45,C840543612,0.0,134130.22,0,0
328,CASH_OUT,55343.01,C115358775,585.0,0.0,C8985324,0.0,55343.01,0,0
22,PAYMENT,201.77,C115410249,111738.0,111536.23,M588815975,0.0,0.0,0,0
259,CASH_IN,254626.12,C133442378,9995912.28,10250538.4,C76180036,729324.16,474698.04,0,0
134,CASH_IN,189220.43,C1174395981,525765.99,714986.42,C189661426,931737.11,742516.68,0,0
181,PAYMENT,14019.92,C79623682,348.0,0.0,M1702333971,0.0,0.0,0,0
180,PAYMENT,36886.66,C1211702896,0.0,0.0,M249711432,0.0,0.0,0,0
294,CASH_OUT,806863.3,C747251675,806863.3,0.0,C1519845212,2344186.16,3151049.45,1,0
360,CASH_OUT,25390.84,C1731766650,12346.68,0.0,C730999562,1184531.89,1209922.73,0,0
697,CASH_OUT,1272493.9,C1343376648,1272493.9,0.0,C1882250121,2396715.75,3669209.65,1,0
132,PAYMENT,5321.25,C1844495247,25298.29,19977.04,M1703139991,0.0,0.0,0,0
206,CASH_OUT,252886.53,C1434730852,287963.0,35076.47,C131204351,0.0,252886.53,0,0
241,CASH_OUT,657417.64,C1843566745,657417.64,0.0,C742045843,0.0,657417.64,1,0
133,PAYMENT,31416.32,C226699106,92247.34,60831.01,M1601385806,0.0,0.0,0,0
331,PAYMENT,7202.27,C1203830225,52610.0,45407.73,M197762256,0.0,0.0,0,0
260,PAYMENT,8951.82,C1402035658,0.0,0.0,M1692534450,0.0,0.0,0,0
188,PAYMENT,3066.59,C630526011,0.0,0.0,M214764763,0.0,0.0,0,0
374,CASH_OUT,118041.38,C371798758,0.0,0.0,C233721008,658835.33,776876.71,0,0
180,TRANSFER,8186519.17,C1807376004,8186519.17,0.0,C1506576839,0.0,0.0,1,0
203,CASH_IN,410923.47,C583037649,32807.0,443730.47,C1397429123,2375239.3,1964315.83,0,0
332,CASH_OUT,146674.17,C435838985,14421.0,0.0,C691679336,80732.95,227407.12,0,0
503,CASH_OUT,56290.17,C1206601325,56290.17,0.0,C1160408555,10484036.58,10540326.75,1,0
11,CASH_IN,61829.83,C281501157,8656807.88,8718637.71,C426717012,264316.44,317159.05,0,0
278,PAYMENT,2192.65,C1285281406,51462.0,49269.35,M324386130,0.0,0.0,0,0
17,CASH_OUT,88893.39,C957496796,0.0,0.0,C844133969,329429.35,418322.73,0,0
284,TRANSFER,2942.55,C1892326569,21803.44,18860.89,C1582311099,915190.33,918132.88,0,0
381,CASH_IN,115874.25,C1420124687,7772981.86,7888856.1,C783893236,181890.68,66016.43,0,0
35,CASH_OUT,139108.28,C1328039688,0.0,0.0,C931741763,339910.03,479018.32,0,0
404,PAYMENT,9496.0,C238579973,10921.0,1425.0,M123684923,0.0,0.0,0,0
207,CASH_OUT,20423.07,C1093919155,0.0,0.0,C971510084,146701.44,167124.51,0,0
21,CASH_IN,131181.16,C422288207,209959.0,341140.16,C2029377261,2989419.93,2951082.62,0,0
164,PAYMENT,2200.66,C933286393,140045.88,137845.22,M1359431929,0.0,0.0,0,0
304,CASH_OUT,87344.26,C289439128,49656.0,0.0,C188051946,0.0,87344.26,0,0
370,PAYMENT,21573.13,C5922521,14594.0,0.0,M481018804,0.0,0.0,0,0
259,CASH_OUT,156705.73,C663374345,34645.48,0.0,C989890687,426245.98,582951.71,0,0
12,CASH_IN,218072.35,C390164432,95541.2,313613.56,C1045258317,4031132.57,3813060.22,0,0
132,CASH_OUT,1400472.01,C1716241276,1400472.01,0.0,C553804968,1049307.17,2449779.18,1,0
326,CASH_OUT,99345.43,C251087018,0.0,0.0,C1399504026,6005135.21,6104480.64,0,0
348,PAYMENT,25796.83,C1070566872,5538.0,0.0,M986980419,0.0,0.0,0,0
227,TRANSFER,970785.36,C1636142914,0.0,0.0,C1214035413,1080823.06,2051608.42,0,0
661,CASH_IN,24699.31,C134361878,2107434.78,2132134.09,C319137747,244819.0,220119.69,0,0
380,CASH_OUT,3070709.95,C1489638562,3070709.95,0.0,C1524302218,0.0,3070709.95,1,0
236,PAYMENT,5632.76,C735403079,262514.0,256881.24,M772773119,0.0,0.0,0,0
606,TRANSFER,3973479.44,C1343326051,3973479.44,0.0,C1550636645,0.0,0.0,1,0
250,CASH_OUT,77030.4,C1180232980,26960.0,0.0,C284153152,511728.65,588759.05,0,0
210,CASH_OUT,160864.63,C846691081,1049.0,0.0,C642523920,176.0,161040.63,0,0
203,PAYMENT,34887.73,C89773580,80541.57,45653.83,M1775675173,0.0,0.0,0,0
164,PAYMENT,13043.03,C1153205184,43211.0,30167.97,M2007467090,0.0,0.0,0,0
136,CASH_OUT,528623.73,C977193629,320217.0,0.0,C544949590,4666015.59,5194639.32,0,0
393,PAYMENT,40529.87,C505113576,0.0,0.0,M2078836005,0.0,0.0,0,0
663,CASH_OUT,202952.03,C1256769742,202952.03,0.0,C1042309658,2738806.2,2941758.22,1,0
45,PAYMENT,29581.93,C178811162,0.0,0.0,M478275246,0.0,0.0,0,0
44,CASH_OUT,171088.64,C245795167,189.0,0.0,C826769619,7276.76,178365.41,0,0
688,CASH_OUT,78590.67,C89301055,211543.0,132952.33,C809959035,259835.79,338426.46,0,0
163,PAYMENT,5379.49,C127073068,5182.0,0.0,M938233931,0.0,0.0,0,0
258,CASH_OUT,161251.67,C1959730785,0.0,0.0,C1929010294,426723.02,587974.69,0,0
34,PAYMENT,13599.5,C1779820371,0.0,0.0,M760239737,0.0,0.0,0,0
95,PAYMENT,10422.36,C1666561988,8644.28,0.0,M421117016,0.0,0.0,0,0
328,PAYMENT,22271.9,C493576024,0.0,0.0,M273897063,0.0,0.0,0,0
303,PAYMENT,16733.99,C66428057,54942.0,38208.01,M159468079,0.0,0.0,0,0
331,TRANSFER,378277.22,C959653580,10405.0,0.0,C1807033491,457542.91,835820.14,0,0
179,PAYMENT,3514.93,C1030642246,452.0,0.0,M391390811,0.0,0.0,0,0
190,CASH_OUT,284755.62,C2032578851,0.0,0.0,C441009129,3396276.5,3681032.12,0,0
402,CASH_OUT,305963.09,C84459501,20299.0,0.0,C1733478778,298665.7,604628.79,0,0
330,PAYMENT,5342.59,C429985419,105603.0,100260.41,M942492093,0.0,0.0,0,0
185,PAYMENT,12511.09,C1417238129,0.0,0.0,M1829001533,0.0,0.0,0,0
297,CASH_OUT,343161.94,C977630645,11015.0,0.0,C2089719289,12498.99,646667.71,0,0
522,TRANSFER,153523.88,C1530655527,0.0,0.0,C1497110265,468718.02,622241.9,0,0
356,CASH_OUT,50460.06,C1729683418,766.0,0.0,C152871366,0.0,50460.06,0,0
19,TRANSFER,310451.32,C1423263515,640044.12,329592.8,C537007154,1717532.51,2027983.83,0,0
286,PAYMENT,5549.4,C442072391,0.0,0.0,M237684399,0.0,0.0,0,0
209,CASH_OUT,113658.79,C1846103087,907.0,0.0,C576350822,10677942.78,10791601.57,0,0
282,TRANSFER,16296.46,C826788482,16296.46,0.0,C260162600,0.0,0.0,1,0
374,CASH_OUT,83871.42,C1479098076,56657.0,0.0,C1847032803,0.0,83871.42,0,0
178,CASH_IN,176059.25,C399140581,8664445.77,8840505.01,C320739041,335920.71,159861.47,0,0
18,CASH_IN,129525.52,C357972954,3757347.19,3886872.71,C92900199,209220.1,79694.57,0,0
182,PAYMENT,30337.18,C1357822884,278963.0,248625.82,M2000815890,0.0,0.0,0,0
241,CASH_OUT,242756.32,C1417177651,0.0,0.0,C712770285,2498276.91,2741033.22,0,0
450,TRANSFER,36267.62,C982513894,36267.62,0.0,C865044477,0.0,0.0,1,0
225,CASH_OUT,125998.17,C26809388,236.0,0.0,C422171999,281603.7,407601.88,0,0
133,PAYMENT,21310.74,C226289286,52665.0,31354.26,M438039416,0.0,0.0,0,0
260,TRANSFER,950287.61,C1320472002,25633.35,0.0,C1338002283,2820093.44,3770381.06,0,0
252,PAYMENT,25012.69,C916792568,14155.0,0.0,M437500555,0.0,0.0,0,0
42,CASH_OUT,326245.52,C2106694082,1449.0,0.0,C183354406,9172393.2,9498638.72,0,0
733,TRANSFER,438859.1,C482285608,438859.1,0.0,C1495765075,0.0,0.0,1,0
309,PAYMENT,42380.3,C337516243,122873.0,80492.7,M316491627,0.0,0.0,0,0
419,CASH_OUT,426323.38,C1078529507,426323.38,0.0,C1957980970,102216.61,528539.99,1,0
238,CASH_OUT,22968.58,C537754406,0.0,0.0,C280883535,1140855.68,1163824.26,0,0
235,CASH_OUT,131699.33,C679936814,0.0,0.0,C635378606,500954.5,914760.38,0,0
277,TRANSFER,1090349.41,C1065652433,161859.0,0.0,C2116410059,1898856.87,2989206.28,0,0
228,PAYMENT,3195.8,C1354680820,0.0,0.0,M1932845484,0.0,0.0,0,0
355,CASH_OUT,263780.96,C1450683485,0.0,0.0,C1155864077,1417043.12,1680824.08,0,0
449,PAYMENT,1419.0,C224078017,20211.07,18792.07,M2066552436,0.0,0.0,0,0
236,CASH_IN,145027.46,C1830567510,17842.0,162869.46,C691427087,3201252.81,3056225.35,0,0
350,PAYMENT,17845.0,C1572571286,0.0,0.0,M88930479,0.0,0.0,0,0
522,TRANSFER,167231.91,C1062281380,39990.0,0.0,C81724406,7752.07,174983.98,0,0
182,CASH_OUT,211063.36,C1199242746,0.0,0.0,C665169174,842073.36,924631.32,0,0
408,PAYMENT,3754.2,C946219425,16747.0,12992.8,M429979611,0.0,0.0,0,0
377,PAYMENT,24232.7,C1039282022,302348.65,278115.95,M1884760290,0.0,0.0,0,0
208,CASH_OUT,428674.57,C334377924,53623.0,0.0,C585071267,230317.63,658992.2,0,0
256,PAYMENT,573.32,C904744067,191726.69,191153.37,M1868901223,0.0,0.0,0,0
692,CASH_OUT,114371.25,C1961660620,52506.0,0.0,C1297903101,0.0,114371.25,0,0
354,PAYMENT,13591.42,C2146166201,0.0,0.0,M1783512516,0.0,0.0,0,0
43,CASH_OUT,367637.53,C1942280530,130406.0,0.0,C536191444,0.0,367637.53,0,0
138,PAYMENT,3720.53,C1111198446,0.0,0.0,M1937887351,0.0,0.0,0,0
178,CASH_OUT,441012.41,C1673566526,51519.0,0.0,C133876725,0.0,1357996.97,0,0
144,PAYMENT,675.98,C1520849309,670.0,0.0,M803734336,0.0,0.0,0,0
471,TRANSFER,504344.93,C653557164,504344.93,0.0,C37138390,0.0,0.0,1,0
43,CASH_OUT,39295.51,C235165665,1885.0,0.0,C1032104587,9009958.58,9049254.1,0,0
255,PAYMENT,7282.41,C1478986840,0.0,0.0,M1060176787,0.0,0.0,0,0
395,CASH_OUT,698479.32,C1920776303,787.0,0.0,C107590044,0.0,698479.32,0,0
231,PAYMENT,29979.12,C2144179756,0.0,0.0,M1925919953,0.0,0.0,0,0
14,CASH_OUT,143032.0,C465166521,143032.0,0.0,C487776685,814654.61,1020323.73,1,0
596,CASH_IN,144995.41,C1982064287,6065.0,151060.41,C122968226,74852.48,0.0,0,0
236,CASH_OUT,120571.46,C456631979,0.0,0.0,C989245612,1173974.6,1294546.06,0,0
251,PAYMENT,6880.57,C826080352,480262.1,473381.52,M151167903,0.0,0.0,0,0
403,CASH_OUT,71734.49,C617910072,0.0,0.0,C1823014131,5765298.15,5837032.64,0,0
142,PAYMENT,4114.83,C1682532378,0.0,0.0,M319322265,0.0,0.0,0,0
178,CASH_OUT,259670.03,C114669871,36215.0,0.0,C173908907,2216827.85,2476497.88,0,0
159,PAYMENT,6669.72,C2143163691,37151.33,30481.61,M1834545280,0.0,0.0,0,0
259,CASH_OUT,108630.87,C1799136405,83337.0,0.0,C5044740,0.0,108630.87,0,0
36,PAYMENT,35825.04,C1131095333,59535.0,23709.96,M638174524,0.0,0.0,0,0
141,CASH_IN,49291.46,C533231876,15920207.24,15969498.7,C349092631,2660282.37,2610990.91,0,0
203,TRANSFER,4644693.12,C774814056,4644693.12,0.0,C900711437,0.0,0.0,1,0
159,CASH_OUT,90051.8,C2100571032,49204.0,0.0,C368834724,0.0,90051.8,0,0
357,CASH_IN,83384.34,C89962246,272.0,83656.34,C1480090098,140553.98,57169.64,0,0
183,PAYMENT,3368.38,C1034351684,321451.07,318082.69,M188382030,0.0,0.0,0,0
416,PAYMENT,9708.11,C174285034,0.0,0.0,M690223511,0.0,0.0,0,0
404,PAYMENT,2750.6,C461535667,0.0,0.0,M1081255859,0.0,0.0,0,0
374,TRANSFER,322130.44,C780942424,0.0,0.0,C1820170137,494651.47,816781.91,0,0
10,CASH_OUT,161811.97,C717847976,19970.0,0.0,C1327761328,173215.65,857208.0,0,0
353,CASH_OUT,198050.4,C1751559259,0.0,0.0,C1764414678,1755867.31,1953917.71,0,0
396,PAYMENT,13812.31,C50393475,329563.76,315751.45,M304908229,0.0,0.0,0,0
329,CASH_OUT,50421.92,C374975418,7614.0,0.0,C967822320,171293.85,221715.76,0,0
133,PAYMENT,13630.97,C859785155,0.0,0.0,M692451404,0.0,0.0,0,0
129,CASH_OUT,193595.41,C79758716,0.0,0.0,C1647754924,8188896.13,8382491.54,0,0
20,PAYMENT,4485.31,C1509828076,105914.61,101429.3,M1525034223,0.0,0.0,0,0
249,PAYMENT,28212.45,C1200806416,3009.59,0.0,M1881875362,0.0,0.0,0,0
397,CASH_IN,174866.75,C821834207,108244.0,283110.75,C1920681405,1825184.62,1650317.86,0,0
443,TRANSFER,1795622.71,C699874957,1795622.71,0.0,C2123434459,0.0,0.0,1,0
153,PAYMENT,12280.9,C1612577973,0.0,0.0,M1444837018,0.0,0.0,0,0
212,CASH_OUT,145857.71,C58883200,100513.0,0.0,C719126591,0.0,145857.71,0,0
276,CASH_OUT,48218.83,C1130371861,68235.36,20016.53,C145068942,5135563.97,5183782.81,0,0
214,PAYMENT,1737.95,C612946732,96179.0,94441.05,M836863967,0.0,0.0,0,0
376,TRANSFER,297913.06,C1792066514,0.0,0.0,C387271742,2287830.59,2585743.65,0,0
212,CASH_OUT,110178.2,C72206024,46124.92,0.0,C2128909736,2340811.75,2450989.95,0,0
125,TRANSFER,99793.9,C205447867,99793.9,0.0,C892594669,0.0,0.0,1,0
352,CASH_IN,28647.45,C8271545,11492.0,40139.45,C370686449,57367.85,28720.4,0,0
226,CASH_IN,103725.67,C1101183820,6337241.42,6440967.09,C1609319730,416380.28,312654.61,0,0
332,PAYMENT,17915.58,C963502915,0.0,0.0,M1536703346,0.0,0.0,0,0
130,CASH_IN,60735.81,C2021692388,17985.0,78720.81,C2007971745,1985026.82,1924291.01,0,0
162,CASH_OUT,14390.48,C1296906265,0.0,0.0,C1480421732,96495.96,110886.44,0,0
10,TRANSFER,692325.29,C683924926,0.0,0.0,C974088986,1637697.7,4120580.18,0,0
305,PAYMENT,20492.26,C1810728362,103664.77,83172.51,M1330214042,0.0,0.0,0,0
37,CASH_OUT,68824.61,C422065697,399230.81,330406.2,C2078036013,0.0,68824.61,0,0
687,TRANSFER,115130.56,C742845184,0.0,0.0,C212012816,3676041.97,3791172.54,0,0
492,PAYMENT,18652.51,C1130511223,127121.0,108468.49,M2059471726,0.0,0.0,0,0
47,PAYMENT,4648.05,C684511751,103860.0,99211.95,M2088248291,0.0,0.0,0,0
376,CASH_IN,85827.39,C1512875439,8614628.27,8700455.66,C241511821,364264.14,278436.75,0,0
324,PAYMENT,24987.7,C496457826,0.0,0.0,M819891041,0.0,0.0,0,0
165,PAYMENT,4330.98,C1125286059,84420.32,80089.34,M738661614,0.0,0.0,0,0
129,CASH_OUT,28363.7,C1544080542,101568.0,73204.3,C1070117864,504145.84,532509.54,0,0
184,CASH_IN,400557.85,C1328232693,99728.0,500285.85,C1097693743,1343294.63,942736.78,0,0
149,TRANSFER,7188425.25,C1962597060,7188425.25,0.0,C103010660,0.0,0.0,1,0
321,CASH_OUT,59628.24,C1826008632,59628.24,0.0,C1992468113,686111.28,745739.53,1,0
379,CASH_IN,194884.66,C1882750341,2133034.78,2327919.44,C1810152002,199501.15,4616.49,0,0
332,TRANSFER,260491.98,C1052185569,8316.0,0.0,C1213471113,0.0,260491.98,0,0
229,PAYMENT,29836.37,C2144653958,403331.77,373495.4,M285431981,0.0,0.0,0,0
307,PAYMENT,13492.34,C1909323984,0.0,0.0,M165300125,0.0,0.0,0,0
612,CASH_OUT,273783.63,C2063403551,153137.14,0.0,C1059263116,4186669.18,4460452.82,0,0
649,CASH_OUT,733119.42,C1931992336,733119.42,0.0,C2013008658,2751163.93,3484283.35,1,0
215,PAYMENT,5882.28,C1439507862,204777.0,198894.72,M2134539564,0.0,0.0,0,0
256,CASH_OUT,260169.08,C1669879128,44493.0,0.0,C573022965,32529.84,292698.91,0,0
35,CASH_OUT,74625.15,C824901489,31198.0,0.0,C82828442,1879.53,76504.68,0,0
154,CASH_IN,155184.26,C627958064,1538869.57,1694053.83,C699737762,192855.99,37671.72,0,0
738,CASH_OUT,114490.39,C1586103602,114490.39,0.0,C1196711051,166082.07,280572.46,1,0
404,CASH_IN,228580.95,C128675063,91007.55,319588.5,C2060784896,1536363.9,1307782.96,0,0
298,CASH_OUT,33184.29,C1136506346,0.0,0.0,C1171422180,2829772.38,2862956.67,0,0
160,CASH_OUT,288537.92,C654411934,273065.0,0.0,C406226302,88285.15,376823.08,0,0
212,CASH_OUT,30279.95,C524730976,0.0,0.0,C1693503889,40186.89,70466.84,0,0
353,CASH_OUT,188232.62,C1466501795,0.0,0.0,C1293029356,213696.87,401929.49,0,0
181,CASH_OUT,200161.34,C201136127,6329.0,0.0,C504245100,431988.66,632150.0,0,0
334,CASH_IN,8736.01,C1383225814,2992443.05,3001179.05,C272228286,139635.6,130899.59,0,0
205,CASH_IN,54322.15,C1363027508,22295908.72,22350230.87,C2115717280,11373456.96,11319134.81,0,0
688,TRANSFER,99411.77,C1528351182,0.0,0.0,C915041435,1078457.36,1177869.13,0,0
131,CASH_IN,106922.51,C263861459,1263853.01,1370775.52,C688046074,614981.62,508059.1,0,0
202,CASH_IN,166963.89,C1848761181,50967.0,217930.89,C246397032,0.0,0.0,0,0
533,TRANSFER,878034.02,C2050862672,878034.02,0.0,C905665675,0.0,0.0,1,0
140,CASH_OUT,240907.78,C145491238,113640.48,0.0,C291298992,507861.46,748769.23,0,0
299,PAYMENT,4518.48,C1297436989,1321.92,0.0,M1777139243,0.0,0.0,0,0
257,CASH_OUT,230204.96,C1587006115,230204.96,0.0,C1968237012,7435177.23,7665382.19,1,0
400,PAYMENT,6406.69,C1658202828,3561.61,0.0,M1037189204,0.0,0.0,0,0
